"Index number","City","State","River","Jam date","Water year","Jam type","Latitude","Longitude","Gage number","Ahps id","Current condition","Damages"
"5387","Honeoye Falls","NY","Honeoye Creek","02/26/1961","1961","-","42.95722222","-77.59777777","04229500","-","-","?"
"3586","Gooley","NY","Hudson River","02/27/1961","1961","-","43.83194444","-74.18722222","01314000","-","-","?"
"3716","Rossman","NY","Kinderhook Creek","02/25/1961","1961","-","42.33055555","-73.74555555","01361000","-","-","?"
"3651","Petersburg","NY","Little Hoosic River","02/19/1961","1961","-","42.76388888","-73.33361111","01333500","-","-","?"
"3870","Oakland Valley","NY","Neversink River","02/25/1961","1961","-","41.49583333","-74.64722222","01437000","-","-","?"
"5502","Heuvelton","NY","Oswegatchie River","03/01/1961","1961","-","44.59944444","-75.37333333","04263000","-","-","?"
"3794","Dunraven","NY","Platte Kill","02/19/1961","1961","-","42.13305555","-74.68722222","01414000","-","-","?"
"5533","Raymondville","NY","Raquette River","01/31/1961","1961","-","44.83888888","-74.98055555","04268000","-","-","?"
"3731","Gardnerville","NY","Rutgers Creek","02/26/1961","1961","-","41.34444444","-74.49833333","01368500","-","-","?"
"3609","Hope","NY","Sacandaga River","02/25/1961","1961","-","43.35277777","-74.27666666","01321000","-","-","?"
"3745","Pine Bush","NY","Shawangunk Kill","02/25/1961","1961","-","41.61805555","-74.29555555","01371000","-","-","?"
"1450","Lackawanna","NY","Smoke Creek","01/01/1961","1961","-","42.81111111","-78.86388888","04214250","-","-","?"
"20040610154717","Sloatsburg","NY","Stony Brook","01/20/1961","1961","-","41.16222222","-74.18611111","00000000","-","-","?"
"1609","East Aurora","NY","Tannery Brook","01/01/1961","1961","Break-up","42.75222222","-78.57166666","?","-","-","?"
"4479","Gardiner","NY","Wallkill River","02/26/1961","1961","-","41.69111111","-74.16305555","01371500","-","-","?"
"3845","Stilesville","NY","West Branch Delaware River","02/20/1961","1961","-","42.07472222","-75.39277777","01425000","-","-","?"
"3668","Kast Bridge","NY","West Canada Creek","02/25/1961","1961","-","43.06888888","-74.99833333","01346000","-","-","?"
"5616","Black Brook","NY","Black Brook","12/23/1960","1961","-","44.44805555","-73.74555555","04274500","-","-","?"
"999","Beech Ridge","IL","Mississippi River","01/26/1961","1961","-","37.1","-89.26138888","?","-","-","?"
"1012","Cairo","IL","Mississippi River","01/26/1961","1961","-","37.00527777","-89.17638888","?","-","-","River traffic slowed, some boat damage"
"2801","Hillsboro","NH","Beards Brook","02/26/1961","1961","-","43.11416666","-71.93138888","01084500","-","-","?"
"2808","Henniker","NH","Contoocook River","12/10/1960","1961","-","43.15277777","-71.85333333","01085000","-","-","?"
"2793","Peterborough","NH","Contoocook River","02/26/1961","1961","-","42.8625","-71.96194444","01082000","-","-","?"
"3202","West Canaan","NH","Mascoma River","02/28/1961","1961","-","43.65","-72.07916666","01145000","-","-","?"
"2773","Plymouth","NH","Pemigewasset River","02/26/1961","1961","-","43.75916666","-71.68638888","01076500","-","-","?"
"2737","Woodstock","NH","Pemigewasset River","02/26/1961","1961","-","43.97611111","-71.66777777","01075000","-","-","?"
"2680","Conway","NH","Saco River","02/26/1961","1961","-","43.99083333","-71.09777777","01064500","-","-","?"
"3318","Webb","NH","South Branch Ashuelot River","02/26/1961","1961","-","42.87222222","-72.20694444","01160000","-","-","?"
"3092","Bath","NH","Ammonoosuc River","02/26/1961","1961","-","44.15361111","-72.03972222","01138500","-","-","?"
"6192","Enderlin","ND","Maple River","12/01/1960","1961","-","46.62166666","-97.57833333","05059700","-","-","?"
"7165","Minnetonka Mills","MN","Minnehaha Creek","12/20/1960","1961","-","44.94166666","-93.44388888","05289500","-","-","?"
"6225","Hawley","MN","Buffalo River","03/04/1961","1961","-","46.85","-96.33222222","05061000","-","-","?"
"7049","Nimrod","MN","Crow Wing River","03/15/1961","1961","-","46.64027777","-94.87333333","05244000","-","-","?"
"6319","Shelly","MN","Marsh River","03/09/1961","1961","-","47.4125","-96.76527777","05067500","-","-","?"
"6566","Argyle","MN","Middle River","03/27/1961","1961","-","48.34083333","-96.83166666","05087500","-","-","?"
"6021","Fergus Falls","MN","Pelican River","02/24/1961","1961","-","46.33611111","-96.12833333","05040500","-","-","?"
"6993","Baudette","MN","Rapid River","03/27/1961","1961","-","48.53611111","-94.55944444","05134200","-","-","?"
"6391","Goodridge","MN","Red Lake River","03/25/1961","1961","-","48.04277777","-95.81361111","05075000","-","-","?"
"7361","Redwood Falls","MN","Redwood River","05/20/1961","1961","-","44.52361111","-95.16722222","05316500","-","-","?"
"6838","Caribou","MN","Roseau River","03/29/1961","1961","-","48.98166666","-96.46222222","05112000","-","-","?"
"6757","Malung","MN","Roseau River","03/25/1961","1961","-","48.7625","-95.70555555","05103000","-","-","?"
"6814","Ross","MN","Roseau River","03/25/1961","1961","-","48.91027777","-95.93083333","05107500","-","-","?"
"6354","Climax","MN","Sand Hill River","03/25/1961","1961","-","47.61194444","-96.81416666","05069000","-","-","?"
"7074","St. Cloud","MN","Sauk River","02/12/1961","1961","-","45.55972222","-94.24444444","05270500","-","-","?"
"7470","Houston","MN","South Fork Root River","03/26/1961","1961","-","43.73861111","-91.55972222","05385500","-","-","?"
"6781","Sprague (Manitoba)","MN","Sprague Creek","03/24/1961","1961","-","48.93861111","-95.77694444","05106000","-","-","?"
"6420","Thief River Falls","MN","Thief River","03/24/1961","1961","-","48.18555555","-96.16694444","05076000","-","-","?"
"6999","Warroad","MN","Warroad River","04/22/1961","1961","-","48.86666666","-95.35333333","05139500","-","-","?"
"7233","Odessa","MN","Yellow Bank River","02/24/1961","1961","-","45.22638888","-96.35305555","05293000","-","-","?"
"7324","Granite Falls","MN","Yellow Medicine River","03/19/1961","1961","-","44.72166666","-95.51944444","05313500","-","-","?"
"3455","Goss Heights","MA","Middle Branch Westfield River","02/25/1961","1961","-","42.25861111","-72.87277777","01180500","-","-","?"
"3356","Erving","MA","Millers River","02/27/1961","1961","-","42.5975","-72.44333333","01166500","-","-","?"
"3341","South Royalston","MA","Millers River","02/26/1961","1961","-","42.62972222","-72.165","01164000","-","-","?"
"2896","Leominster","MA","North Nashua River","12/12/1960","1961","-","42.50166666","-71.72555555","01094500","-","-","?"
"3432","West Brimfield","MA","Quaboag River","02/24/1961","1961","-","42.18222222","-72.26527777","01176000","-","-","?"
"3417","Spencer","MA","Sevenmile River","02/26/1961","1961","-","42.265","-72.00027777","01175670","-","-","?"
"3392","Barre","MA","Ware River","12/15/1960","1961","-","42.42638888","-72.02027777","01172500","-","-","?"
"5088","Lake Orion","MI","Paint Creek","04/04/1961","1961","-","42.7675","-83.22527777","04161500","-","-","?"
"4796","Rockland","MI","Ontonagon River","03/27/1961","1961","Break-up","46.72083333","-89.20611111","04040000","-","-","?"
"4807","Germfask","MI","Manistique River","01/01/1961","1961","-","46.23333333","-85.93166666","04049500","-","-","?"
"5016","Lapeer","MI","Farmers Creek","02/03/1961","1961","-","43.04472222","-83.33361111","04146000","-","-","?"
"4982","McIvor","MI","East Branch Au Gres River","02/24/1961","1961","-","44.2325","-83.70555555","04138000","-","-","?"
"5032","Cass City","MI","Cass River","02/24/1961","1961","-","43.58416666","-83.1675","04150500","-","-","?"
"5075","Owendale","MI","Pigeon River","03/30/1960","1960","-","43.76361111","-83.24555555","04158500","-","-","?"
"101815","Harrison","MT","Willow Creek","03/18/1960","1960","Unknown","45.7230583","-111.741025","6035000","-","-","-"
"101814","Malta","MT","Black Coulee","03/18/1960","1960","Unknown","48.2120583","-108.0470528","6155100","-","-","-"
"102105","Bozeman","MT","East Gallatin River","03/25/1960","1960","Unknown","45.7005361","-111.0292667","6048000","-","-","-"
"102087","Eden","MT","Smith River","03/24/1960","1960","Unknown","47.19005278","-111.3871944","6077500","-","-","-"
"101944","Hardin","MT","Little Bighorn River","03/20/1960","1960","Unknown","45.7356861","-107.5574694","6294000","-","-","-"
"102064","Bozeman","MT","Bridger Creek","03/23/1960","1960","Unknown","45.705175","-110.9620556","6048500","-","-","-"
"101749","Dupuyer","MT","M F Dry Fork Marias River","03/17/1960","1960","Unknown","48.14696667","-112.4638056","6099700","-","-","-"
"102161","Alder","MT","Idaho Creek","03/27/1960","1960","Unknown","45.1972583","-112.1404222","6019800","-","-","-"
"101876","Miles City","MT","Yellowstone River","03/19/1960","1960","Unknown","46.4207722","-105.8600333","6309000","-","-","-"
"101875","international boundary","MT","Whitewater Creek","03/19/1960","1960","Unknown","48.95262778","-107.8622194","6156000","-","-","-"
"101874","Miles City","MT","Tongue River","03/19/1960","1960","Unknown","46.3845944","-105.8455222","6308500","-","-","-"
"101873","Moorhead","MT","Powder River","03/19/1960","1960","Unknown","45.0571972","-105.8783778","6324500","-","-","-"
"101872","Locate","MT","Powder River","03/19/1960","1960","Unknown","46.4294361","-105.3103306","6326500","-","-","-"
"101871","Broadus","MT","Little Powder River","03/19/1960","1960","Unknown","45.3898444","-105.3053528","6325500","-","-","-"
"101870","Crow Agency","MT","Little Bighorn River","03/19/1960","1960","Unknown","45.5673944","-107.4533944","6293500","-","-","-"
"101869","Lustre","MT","East Fork Wolf Creek","03/19/1960","1960","Unknown","48.4071361","-105.7940861","6175700","-","-","-"
"101992","Bighorn","MT","Bighorn River","03/21/1960","1960","Unknown","46.14708056","-107.4673472","6294700","-","-","-"
"101991","Daleview","MT","Big Muddy Creek","03/21/1960","1960","Unknown","48.910875","-104.9390972","6182500","-","-","-"
"101990","Wibaux","MT","Beaver Creek","03/21/1960","1960","Unknown","46.9899222","-104.1837667","6336500","-","-","-"
"102356","Fort Benton","MT","Missouri River","03/06/1960","1960","Unknown","47.8169111","-110.6661417","6090800","-","-","-"
"100468","Sappington","MT","Jefferson River","11/19/1959","1960","Unknown","45.8037111","-111.752261","6034500","-","-","-"
"100461","Bonner","MT","Blackfoot River","11/16/1959","1960","Unknown","46.8994111","-113.7563194","12340000","-","-","-"
"100458","Glen","MT","Birch Creek","11/15/1959","1960","Unknown","45.37949167","-112.7975444","6026000","-","-","-"
"100454","Browning","MT","Badger Creek","11/14/1959","1960","Unknown","48.3462194","-112.8408639","6092500","-","-","-"
"100489","Vaughn","MT","Sun River","11/25/1959","1960","Unknown","47.52577778","-111.511036","6089000","-","-","-"
"100484","Helmville","MT","Nevada Creek","11/24/1959","1960","Unknown","46.77777778","-112.767786","12335500","-","-","-"
"101067","Dillon","MT","Blacktail Deer Creek","02/24/1960","1960","Unknown","45.04606389","-112.5496556","6017500","-","-","-"
"101172","Bozeman","MT","Hyalite Creek","02/27/1960","1960","Unknown","45.56146667","-111.071125","6050000","-","-","-"
"100126","Lolo","MT","Lolo Creek","01/17/1960","1960","Unknown","46.74411389","-114.143425","12352000","-","-","-"
"100125","Logan","MT","Gallatin River","01/17/1960","1960","Unknown","45.88535556","-111.438286","6052500","-","-","-"
"100219","Twin Bridges","MT","Ruby River","01/22/1960","1960","Unknown","45.50691389","-112.3308889","6023000","-","-","-"
"100337","Maxville","MT","Boulder Creek","01/04/1960","1960","Unknown","46.47165278","-113.2357694","12330000","-","-","-"
"20090610101406","La Boca","CO","Spring Creek","03/09/1960","1960","-","37.01111111","-107.59638888","09355000","0","unknown","-"
"20090320092119","Cooper Landing","AK","Cooper Creek","03/01/1960","1960","Unknown","60.48055555","-149.88055555","15261000","0","unknown","-"
"20090420142827","Cedarburg","WI","Cedar Creek","03/30/1960","1960","Unknown","43.32305555","-87.97861111","04086500","0","unknown","-"
"20090310113831","Kewaunee","WI","Kewaunee River","03/30/1960","1960","Unknown","44.45833333","-87.55638888","04085200","0","unknown","-"
"20090805160810","Fergus","MI","Shiawassee River","03/29/1960","1960","Unknown","43.25472222","-84.10555555","04145000","0","unknown","-"
"20090609104041","La Boca","CO","Spring Creek","03/09/1960","1960","-","37.01111111","-107.59638888","09355000","0","-","-"
"20090513151206","La Boca","CO","Spring Creek","03/09/1960","1960","Unknown","37.01111111","-107.59638888","09355000","0","unknown","-"
"8896","Pavillion","WY","Muddy Creek","03/11/1960","1960","-","43.36277777","-108.61","06257500","-","-","?"
"8900","Shoshoni","WY","Muddy Creek","03/21/1960","1960","-","43.28611111","-108.27694444","06258000","-","-","?"
"9929","Van Tassel","WY","Niobrara River","03/08/1960","1960","-","42.65916666","-104.05972222","06454000","-","-","?"
"9074","Buffalo","WY","North Fork Clear Creek","03/21/1960","1960","-","44.32","-106.91194444","06317500","-","-","?"
"9048","Greub","WY","North Fork Crazy Woman Creek","03/10/1960","1960","-","44.08055555","-106.66555555","06315000","-","-","?"
"8910","Thermopolis","WY","Owl Creek","03/09/1960","1960","-","43.68583333","-108.31333333","06264000","-","-","?"
"9079","Kearney","WY","Piney Creek","02/15/1960","1960","-","44.53555555","-106.83166666","06323000","-","-","?"
"9081","Ucross","WY","Piney Creek","03/19/1960","1960","-","44.5625","-106.53944444","06323500","-","-","?"
"9069","Arvada","WY","Powder River","03/19/1960","1960","-","44.65","-106.12861111","06317000","-","-","?"
"9044","Kaycee","WY","Powder River","03/09/1960","1960","-","43.69305555","-106.52055555","06312500","-","-","?"
"8903","Anchor","WY","South Fork Owl Creek","03/23/1960","1960","-","43.66472222","-108.87222222","06260000","-","-","?"
"1472","Cody","WY","South Fork Shoshone River","11/16/1959","1960","Freeze-up","44.34","-109.37583333","-","-","-","?"
"1719","Dixon","WY","Willow Creek","03/22/1960","1960","-","41.03388888","-107.53416666","?","-","-","?"
"8841","Dubois","WY","Wind River","03/15/1960","1960","-","43.57861111","-109.76472222","06218500","-","-","?"
"9736","Spearfish","SD","Spearfish Creek","11/14/1959","1960","-","44.4825","-103.85388888","06431500","-","-","?"
"9668","Buffalo Gap","SD","Beaver Creek","03/03/1960","1960","-","43.46555555","-103.31361111","06402500","-","-","?"
"9803","Faith","SD","Beaver Creek","03/21/1960","1960","-","44.93916666","-102.03972222","06439100","-","-","?"
"9791","Elm Springs","SD","Belle Fourche River","03/21/1960","1960","-","44.36972222","-102.55972222","06438000","-","-","?"
"9770","Fruitdale","SD","Belle Fourche River","03/24/1960","1960","-","44.69083333","-103.74472222","06436000","-","-","?"
"9778","Sturgis","SD","Belle Fourche River","03/22/1960","1960","-","44.51305555","-103.14666666","06437000","-","-","?"
"10175","Summit","SD","Big Sioux River Tributary","04/05/1960","1960","-","45.23777777","-97.09861111","06479230","-","-","?"
"10197","Dell Rapids","SD","Big Sioux River","03/31/1960","1960","-","43.79027777","-96.74555555","06481000","-","-","?"
"10170","Watertown","SD","Big Sioux River","03/30/1960","1960","-","45.225","-97.16527777","06479200","-","-","?"
"9685","Hill City","SD","Castle Creek","03/22/1960","1960","-","44.01361111","-103.83222222","06409000","-","-","?"
"9818","Eagle Butte","SD","Cheyenne River","03/21/1960","1960","-","44.69555555","-101.225","06439500","-","-","?"
"9796","Plainview","SD","Cheyenne River","03/20/1960","1960","-","44.52111111","-101.99861111","06438500","-","-","?"
"9721","Wasta","SD","Cheyenne River","03/19/1960","1960","-","44.08111111","-102.41111111","06423500","-","-","?"
"9606","Trail City","SD","Claymore Creek Tributary No. 2","03/21/1960","1960","-","45.48722222","-100.59805555","06358400","-","-","?"
"10093","Westport","SD","Elm River","03/29/1960","1960","-","45.65611111","-98.49916666","06471500","-","-","?"
"9602","Wakpala","SD","Grand River","03/23/1960","1960","-","45.66111111","-100.64694444","06358000","-","-","?"
